CHR,P
6,1.003
6,1.497
3,0.547
6,0.79
15,0.059
6,0.404
6,0.238
6,0.091
17,0.073
6,1.264
6,0.26
6,0.144
6,0.474
6,1.053
6,0.423
6,0.333
6,0.755
6,-0.0
17,0.465
6,0.55
6,0.531
6,0.236
6,0.513
6,0.175
6,1.056
6,0.254
6,0.029
6,0.075
6,1.644
6,0.059
6,0.058
6,0.834
6,0.043
5,0.308
6,0.441
6,0.765
6,0.306
6,0.109
6,0.198
6,0.146
6,1.132
6,-0.0
6,0.475
6,0.155
6,0.536
6,0.089
6,0.279
6,0.572
6,0.092
6,0.043
6,0.043
6,0.321
6,0.421
6,0.364
6,0.14
6,0.373
6,0.178
6,0.108
6,0.318
6,0.546
6,0.856
6,0.674
6,0.769
6,0.261
6,0.904
6,0.257
6,0.595
6,0.179
6,0.178
6,0.262
6,0.441
6,0.259
6,0.267
6,0.724
6,0.106
6,0.218
6,0.281
6,0.075
6,0.376
6,0.105
6,0.38
6,0.258
6,0.197
6,0.177
6,0.058
6,0.349
6,0.108
6,0.472
6,0.446
6,0.144
6,0.651
6,0.66
6,0.391
6,0.028
6,1.643
6,0.504
6,0.11
6,0.636
6,1.23
6,0.615
5,0.551
17,0.254
6,0.159
6,0.155
6,0.06
6,0.33
6,0.303
6,0.075
6,0.282
6,0.075
6,0.262
6,0.059
6,0.281
6,0.199
6,0.74
6,0.029
6,0.34
6,0.126
6,1.542
6,0.267
6,0.106
6,0.058
6,0.515
6,1.126
6,0.141
6,1.625
6,0.539
6,0.216
6,0.582
6,0.537
6,0.63
6,0.532
6,0.432
6,0.014
6,0.057
6,0.014
6,1.625
6,0.896
6,0.416
6,0.197
6,0.346
6,0.106
6,0.091
6,0.107
6,0.227
6,-0.0
6,0.264
6,0.105
6,0.607
6,0.09
6,1.262
6,0.163
6,0.091
6,0.879
6,0.489
6,0.365
6,0.631
6,0.61
6,1.846
6,0.233
6,0.124
6,0.794
6,0.13
6,0.334
6,0.197
6,0.161
6,0.073
6,0.438
10,0.353
6,0.029
6,0.926
6,0.143
6,0.37
6,0.373
6,1.72
6,0.16
6,0.86
6,0.028
6,0.014
6,0.175
6,0.123
6,0.543
6,0.72
6,0.877
18,0.043
6,0.427
6,0.014
6,0.31
6,-0.0
10,0.295
6,0.438
6,0.124
6,1.369
6,0.141
6,0.179
6,0.179
6,0.302
6,1.28
6,0.282
6,0.029
6,0.724
6,0.104
6,0.203
6,0.14
6,0.559
6,0.029
6,0.462
6,0.283
6,1.204
6,0.219
6,1.178
6,0.124
6,0.164
6,0.7
6,0.125
13,0.076
6,0.092
6,0.126
6,0.299
6,0.581
6,0.139
6,0.6
6,0.058
6,0.108
1,0.304
6,0.125
6,0.028
6,0.092
6,0.417
6,0.319
6,0.422
6,0.403
6,0.683
6,0.606
6,1.281
6,0.398
6,0.77
6,0.075
6,0.516
6,0.418
6,0.705
6,0.411
6,0.456
6,0.827
6,0.377
6,0.777
6,0.217
6,0.373
6,0.144
6,0.592
6,0.381
6,0.143
6,0.265
6,2.12
6,0.181
6,1.484
6,0.075
6,0.37
6,0.391
6,0.198
5,0.488
6,0.425
6,0.059
6,0.387
6,0.815
6,0.612
7,0.043
7,0.512
6,0.24
7,1.778
7,0.762
7,0.462
7,0.671
7,0.059
7,0.124
7,0.175
7,0.158
7,0.014
7,0.043
7,0.126
7,0.583
7,0.014
7,0.16
7,0.278
7,0.259
7,0.075
7,0.854
7,0.305
7,0.723
7,0.258
7,0.106
7,0.391
7,0.21
7,1.495
7,0.245
7,0.09
7,0.545
7,0.014
7,0.987
7,0.028
7,0.446
7,0.199
3,0.014
7,0.014
7,0.313
7,0.109
7,0.075
7,0.434
7,0.014
7,0.339
7,0.014
7,0.626
7,0.014
7,0.058
7,0.485
7,0.107
7,1.036
7,0.198
7,0.332
7,0.197
7,0.014
7,0.091
1,0.551
7,0.587
7,0.263
7,0.351
7,0.741
7,1.077
7,0.18
7,0.296
7,0.522
7,0.089
7,0.37
7,0.23
7,0.898
7,0.721
7,0.182
7,0.274
7,0.075
7,0.267
7,1.0
7,1.024
7,0.014
7,0.231
7,0.349
11,0.076
7,-0.0
7,1.022
7,0.043
7,0.143
1,0.215
7,1.083
7,0.936
7,0.382
7,0.174
7,0.107
7,0.232
7,0.359
7,0.059
7,0.162
7,1.227
7,1.878
7,0.44
7,1.509
7,0.163
7,0.059
7,0.162
7,0.249
7,0.237
7,0.089
23,0.252
7,1.183
7,0.158
7,0.239
7,0.059
7,0.076
22,0.423
7,0.507
7,1.471
7,0.558
7,0.381
7,0.014
7,0.21
7,0.501
7,0.075
1,0.592
22,0.092
7,0.723
7,1.485
7,0.09
7,0.014
7,0.263
7,1.275
7,0.161
7,0.178
7,0.109
7,0.236
7,0.162
7,0.589
7,0.201
7,0.138
7,0.156
7,0.075
7,0.454
7,0.47
7,0.949
7,0.438
7,0.665
7,0.329
7,1.343
7,-0.0
7,0.146
7,0.339
7,1.296
7,0.125
7,1.132
7,0.16
7,0.569
7,0.199
7,0.076
7,0.043
7,0.403
7,0.162
7,0.353
7,0.272
11,0.324
7,0.352
7,0.09
7,0.195
7,0.618
7,0.488
7,0.073
7,0.403
7,0.417
7,1.544
7,0.219
7,1.211
7,0.923
7,1.416
7,0.193
7,0.619
7,0.278
7,1.086
7,0.059
7,0.221
7,0.029
7,0.531
7,0.534
7,0.72
7,0.413
7,0.014
7,0.057
7,0.258
7,1.704
7,1.709
7,0.234
7,0.958
7,0.336
7,0.144
7,0.867
7,0.539
7,0.218
7,0.061
7,0.349
1,1.48
7,0.143
7,0.164
7,1.741
7,0.11
7,-0.0
7,0.464
7,0.107
7,0.216
7,0.66
7,0.128
3,0.444
7,0.195
7,0.78
7,0.09
7,0.324
7,0.184
7,0.122
7,0.501
7,0.339
7,0.464
7,0.982
7,0.398
7,0.213
7,0.255
7,0.263
7,0.451
7,0.142
3,0.243
7,0.451
7,0.165
4,0.591
7,1.029
7,1.091
7,0.456
7,1.31
7,0.091
7,0.044
7,0.23
7,0.358
7,0.174
7,0.349
7,0.261
7,0.576
7,0.075
7,0.163
7,0.162
7,0.203
7,0.222
7,0.014
7,0.553
7,1.48
1,1.38
1,0.178
7,0.501
7,0.056
7,0.124
7,0.755
7,0.591
7,0.688
7,0.058
7,0.057
7,0.234
7,0.059
7,0.143
7,0.028
7,0.029
5,0.324
7,0.255
7,0.414
7,0.014
7,0.259
7,0.24
7,0.402
7,0.142
13,1.03
13,0.162
7,0.516
7,0.182
7,0.199
7,0.277
7,0.059
7,0.354
5,1.473
7,0.311
7,0.779
7,0.014
7,0.657
7,0.999
1,0.16
7,-0.0
7,0.912
1,1.154
7,1.01
7,0.059
7,1.382
7,0.042
7,0.786
7,0.704
7,0.014
7,0.526
7,0.181
7,0.651
7,0.076
7,0.014
7,0.643
7,0.434
7,0.142
7,0.089
10,0.471
7,0.516
7,0.378
7,0.556
7,0.163
12,0.314
7,0.237
7,0.632
7,0.014
7,0.279
7,1.074
7,0.093
7,0.501
7,0.2
7,0.76
7,0.237
7,0.028
7,0.125
7,0.127
7,0.161
7,0.505
7,0.243
7,0.142
7,2.174
7,0.043
7,0.143
7,0.014
1,0.605
7,0.373
7,0.162
7,0.103
7,0.043
7,0.496
7,0.139
7,0.438
7,0.368
6,1.38
7,0.075
7,0.326
7,0.583
7,0.014
7,0.919
6,0.216
23,0.808
7,0.827
7,0.161
7,0.181
7,0.013
7,1.187
7,0.242
5,0.162
7,0.029
7,0.629
7,0.236
1,0.265
7,0.043
7,0.548
7,0.091
7,0.401
7,0.11
7,0.699
7,0.553
7,0.7
7,1.176
7,0.445
7,0.094
7,0.456
7,0.531
7,0.357
7,0.312
7,0.014
7,0.694
6,0.158
7,0.692
7,0.029
7,0.123
7,0.724
7,0.261
7,0.104
7,0.043
7,0.318
1,0.557
7,-0.0
7,0.705
7,0.355
12,1.715
7,0.394
7,0.211
7,1.042
7,1.789
7,0.252
7,0.216
7,0.632
7,0.155
7,0.202
7,0.028
7,0.409
7,0.896
1,0.831
7,0.278
7,0.075
7,0.719
7,0.503
7,0.22
7,0.238
7,0.373
7,0.184
7,0.567
8,1.282
8,0.325
8,0.091
8,0.125
8,0.058
8,0.125
5,0.075
8,0.183
8,0.122
8,0.059
8,1.338
8,0.2
8,0.028
8,0.014
8,0.091
8,0.043
8,0.06
8,0.543
8,0.014
8,0.291
8,0.558
8,0.303
8,1.043
8,0.074
8,0.014
8,0.06
8,-0.0
8,0.059
8,0.546
8,0.546
8,0.856
8,0.464
8,0.221
8,0.346
8,0.129
1,0.507
8,0.371
8,0.511
8,0.074
8,0.095
8,0.109
8,0.404
8,0.108
14,0.239
8,0.165
8,0.078
14,0.198
14,0.059
3,0.436
8,0.534
8,0.226
8,0.06
8,0.108
8,0.639
8,0.347
8,0.345
8,0.141
8,0.16
8,0.125
8,0.255
8,0.123
8,0.257
8,0.076
8,1.202
8,0.343
8,1.717
8,0.385
8,0.343
8,0.014
8,0.277
8,0.842
8,0.428
8,0.625
8,0.455
8,0.33
8,0.971
8,0.146
8,1.345
8,0.4
8,0.221
8,0.489
8,0.622
8,0.671
3,0.043
8,0.147
8,0.202
8,0.196
19,0.711
8,1.051
8,-0.0
16,0.61
8,1.117
8,0.029
8,1.096
8,0.215
8,0.571
8,0.125
8,0.442
8,0.256
8,0.883
8,0.167
2,0.259
8,0.643
8,1.198
8,0.043
8,0.076
8,0.258
8,0.18
8,0.059
8,0.091
8,0.22
2,0.597
8,0.182
8,0.169
8,0.2
8,1.62
8,0.637
8,0.06
8,0.073
8,0.793
8,0.181
1,1.102
8,0.26
8,0.059
8,0.63
8,1.112
8,0.262
8,0.447
8,0.45
8,0.261
8,0.728
8,0.423
12,0.014
8,1.303
8,0.974
8,0.265
8,0.144
8,0.014
8,0.328
8,0.342
8,0.043
8,1.321
8,0.014
8,0.093
8,0.029
8,0.41
8,0.265
5,0.028
8,0.108
8,0.394
8,0.014
8,0.47
8,0.11
8,0.697
8,0.142
8,0.697
8,0.689
8,0.091
8,0.127
8,0.18
8,0.128
8,0.285
8,0.286
8,0.384
1,0.059
8,0.059
8,0.282
8,0.227
8,0.2
8,1.155
8,0.33
8,0.217
8,0.045
8,0.029
8,0.179
8,0.075
8,-0.0
8,0.107
8,0.127
8,0.061
8,0.111
8,0.498
8,1.646
8,0.488
8,0.736
8,0.164
8,0.297
8,0.075
8,0.24
8,0.183
8,2.041
8,0.401
8,0.305
8,0.06
12,0.058
8,1.795
8,0.184
23,0.038
8,0.201
8,0.282
8,0.214
1,0.058
8,0.124
8,0.217
8,0.893
8,0.094
8,0.306
8,0.223
8,0.129
8,0.146
8,0.043
8,0.341
8,0.846
8,-0.0
8,0.286
8,0.893
8,1.296
8,0.807
8,0.64
8,0.182
8,0.304
8,1.023
8,0.164
8,0.571
8,0.353
8,0.57
8,0.183
8,0.107
8,0.495
8,1.566
8,0.059
8,0.875
23,0.114
8,0.267
1,0.207
8,0.183
8,0.479
8,0.058
8,0.585
8,0.33
8,0.242
9,0.762
8,0.969
8,0.327
8,0.607
8,0.395
8,0.093
8,0.847
8,0.287
6,0.463
8,0.687
8,0.043
8,0.197
8,0.993
8,0.076
5,0.559
8,0.283
8,0.79
8,0.014
8,0.075
8,1.169
8,0.044
8,0.547
8,1.286
8,0.396
8,0.143
8,0.177
8,0.058
13,1.282
13,0.106
8,0.349
8,0.178
8,-0.0
8,0.108
8,0.497
8,0.143
8,0.238
8,0.111
8,0.416
8,0.635
8,0.646
8,0.471
8,0.093
8,0.145
8,0.045
8,0.108
8,0.093
8,0.075
8,0.593
8,0.551
2,0.735
5,0.842
8,0.075
8,0.391
8,1.639
8,0.467
8,0.837
10,0.181
8,0.126
8,0.144
8,0.363
8,1.116
8,0.144
8,0.16
8,0.204
8,0.058
8,0.22
8,0.179
8,0.058
8,0.09
8,0.396
8,0.159
8,0.207
8,1.118
8,0.258
8,0.799
8,0.403
8,0.385
9,0.163
8,0.11
8,0.091
8,0.18
8,0.415
5,0.445
8,0.042
9,0.407
8,0.256
8,1.317
8,0.505
12,0.284
8,0.367
8,0.264
12,0.163
8,0.196
8,-0.0
8,0.332
8,0.514
8,0.182
8,0.398
8,0.06
8,0.308
8,1.08
1,0.091
8,0.794
8,0.179
8,0.302
1,0.18
8,0.106
8,0.491
1,0.346
1,0.029
8,0.202
8,0.546
8,0.044
1,0.258
1,0.106
8,0.217
8,0.029
3,0.406
8,1.201
8,0.396
8,0.145
7,0.014
8,0.546
8,0.213
8,0.398
8,0.464
8,0.125
8,0.161
8,0.044
8,0.107
8,1.458
22,0.261
22,0.074
8,0.241
8,0.224
15,0.162
8,0.548
8,0.303
8,0.376
8,0.029
8,-0.0
8,1.046
8,0.179
8,0.712
8,0.741
8,0.372
13,0.968
9,0.662
13,0.077
8,0.128
13,1.069
8,0.029
8,0.394
8,0.029
8,0.028
8,0.028
6,0.06
8,0.367
8,0.22
8,0.043
6,0.393
8,0.518
8,0.09
8,0.222
8,-0.0
8,0.089
8,0.231
8,0.303
4,0.526
8,0.044
8,0.075
8,0.652
10,0.223
8,0.728
8,1.201
8,0.552
8,0.028
8,0.163
9,0.961
9,0.043
9,0.014
9,0.42
9,1.159
9,1.125
9,0.255
9,0.242
9,0.074
9,0.029
9,0.193
9,0.058
9,0.344
9,0.369
9,0.889
9,0.029
9,0.182
9,0.508
3,1.749
9,2.072
9,0.369
9,0.634
9,1.615
5,0.043
9,0.124
9,0.473
9,0.402
9,-0.0
9,0.75
9,0.538
9,0.014
9,0.823
9,0.125
9,0.058
9,0.46
9,0.853
9,0.414
9,0.421
9,0.333
9,0.014
9,0.157
9,0.888
9,0.298
20,0.075
9,1.256
9,0.405
9,0.279
9,0.075
9,0.092
9,0.163
9,0.121
9,0.918
9,0.654
9,0.058
9,0.774
9,0.156
9,0.364
9,0.946
10,0.106
9,0.058
9,0.028
9,0.059
9,0.39
9,0.525
9,0.989
9,0.466
9,0.223
9,0.177
9,1.286
7,0.028
9,0.625
9,0.784
9,1.065
9,0.275
9,0.014
9,0.331
9,0.125
9,0.982
9,0.177
9,0.217
9,0.198
9,0.392
9,1.106
9,0.832
5,0.125
9,-0.0
9,0.352
9,0.075
9,0.887
9,0.029
9,0.754
9,0.014
9,0.329
9,0.382
9,0.089
5,0.198
9,0.443
9,0.158
9,0.742
9,0.11
9,1.022
9,0.092
9,0.529
9,1.254
5,0.145
9,0.219
9,-0.0
9,-0.0
9,0.662
21,0.181
9,0.466
9,0.329
9,0.234
2,0.107
9,0.315
9,0.146
9,1.471
9,0.441
9,0.217
9,0.197
9,0.043
9,0.22
9,0.028
9,0.389
9,0.333
9,0.121
9,0.723
9,0.586
10,0.242
9,0.072
9,0.2
10,0.014
10,0.295
9,1.014
9,0.141
9,0.18
9,0.965
9,0.489
9,0.264
10,0.92
9,0.126
9,0.105
9,0.317
9,0.39
9,0.108
9,0.955
9,0.383
9,0.014
9,0.892
9,0.47
9,0.653
9,0.044
9,0.173
9,0.177
10,0.199
9,0.198
9,0.14
9,0.257
9,0.274
2,0.377
9,0.123
9,0.058
9,0.24
9,0.511
9,0.439
9,0.282
9,0.562
9,0.337
9,0.487
9,0.323
10,0.16
9,1.514
9,0.35
9,0.414
9,0.852
9,0.058
9,0.724
9,0.058
9,0.159
9,0.334
9,0.711
9,0.348
9,0.576
9,0.125
9,1.8
9,0.238
9,0.074
9,0.818
9,0.494
9,0.217
9,0.142
9,0.157
9,1.934
12,1.174
9,0.106
9,0.284
9,0.258
9,0.075
9,0.014
9,0.846
9,0.16
9,0.525
5,1.115
9,0.215
9,1.52
9,0.281
9,0.044
9,0.057
9,0.028
9,0.179
9,0.412
9,-0.0
9,0.325
9,0.666
9,0.089
9,0.502
4,0.581
9,0.344
9,0.805
9,0.043
9,0.696
9,0.335
9,0.325
9,0.014
9,1.523
10,0.896
9,0.14
9,0.43
10,0.203
9,0.028
9,1.112
12,0.747
12,0.341
9,0.139
9,0.2
9,0.218
23,0.261
9,0.043
9,0.094
9,0.541
9,0.311
9,0.11
9,1.008
9,0.124
9,0.16
9,0.93
9,0.678
9,0.462
9,0.094
9,0.203
9,0.043
3,0.25
9,0.122
9,1.71
3,0.524
9,0.028
9,0.704
9,0.522
9,0.79
9,1.605
9,0.336
3,0.662
9,0.557
9,0.058
9,0.256
9,0.629
3,0.233
3,1.408
3,0.144
9,0.456
3,0.363
9,0.616
9,0.375
9,0.014
9,0.028
6,0.029
9,0.402
9,0.883
9,0.029
9,1.332
9,0.308
9,0.385
9,0.344
9,0.122
9,0.255
9,0.145
11,0.014
9,0.264
9,0.568
1,0.934
9,0.195
9,1.808
9,0.111
11,0.454
11,1.16
9,0.624
9,0.736
9,0.324
9,0.09
9,-0.0
9,0.014
9,0.219
9,1.066
9,0.321
9,0.2
1,0.014
1,0.043
9,0.982
9,0.53
9,0.143
9,0.277
1,0.4
1,0.161
9,0.124
9,0.182
9,0.379
9,0.597
7,0.029
9,0.527
9,0.028
9,0.178
9,0.043
9,0.571
9,0.014
9,1.416
23,0.06
3,0.776
23,0.321
23,0.358
23,0.691
23,0.044
23,0.515
4,0.739
23,0.336
23,0.307
10,0.625
23,0.206
1,0.296
3,0.043
3,0.092
23,0.082
23,1.034
7,0.613
23,1.054
7,0.246
23,1.068
23,0.02
23,0.021
10,0.283
23,0.573
23,0.028
23,0.575
23,0.694
23,0.053
1,0.141
23,0.398
23,1.605
23,0.374
23,0.269
23,1.399
23,0.13
23,1.119
23,0.409
23,0.932
23,0.399
23,0.547
23,0.289
1,0.401
23,0.866
6,0.54
23,0.287
23,0.411
6,0.259
23,0.702
23,0.249
23,1.119
23,0.075
16,0.684
20,0.636
23,0.102
23,0.095
23,0.081
23,0.538
23,0.049
23,0.779
7,0.514
23,0.562
23,0.279
23,0.164
23,0.126
23,0.661
23,0.545
23,0.06
23,1.442
23,0.373
23,0.206
23,0.101
4,0.11
23,0.168
23,0.697
23,0.576
1,0.354
1,0.908
23,0.246
1,0.499
23,0.783
23,0.384
1,0.746
23,0.189
23,1.213
23,0.019
23,0.133
23,1.199
23,0.827
23,1.353
5,0.301
23,0.164
23,0.131
5,0.06
10,0.143
10,0.196
19,0.044
10,0.161
10,0.185
10,0.82
10,1.333
10,0.616
12,0.421
10,0.322
10,0.061
10,0.978
10,0.362
10,0.06
1,0.014
10,0.712
10,0.142
10,0.044
10,0.09
10,0.043
10,0.058
10,0.142
10,0.125
10,0.159
10,0.075
2,0.521
10,0.493
10,0.059
10,0.029
10,0.241
10,0.347
10,0.074
10,0.326
10,0.283
10,0.469
5,0.107
10,1.425
10,0.838
10,0.226
10,0.014
10,0.991
10,0.719
10,0.222
10,0.561
10,1.31
10,0.274
10,0.059
23,0.098
10,0.345
10,0.014
10,0.444
10,0.201
2,0.367
10,0.042
10,0.963
10,0.302
10,0.734
10,0.731
10,0.127
10,0.322
10,0.437
10,0.121
10,0.014
10,0.142
10,0.675
10,0.682
10,0.309
10,0.044
10,0.109
10,0.964
2,0.412
10,1.234
10,1.069
20,0.262
10,0.663
10,-0.0
10,0.109
10,0.24
10,0.232
1,0.196
1,0.089
10,0.014
10,0.72
10,0.301
10,1.192
10,0.789
10,0.092
10,0.029
10,0.242
10,0.111
10,0.501
10,0.752
10,0.353
10,-0.0
9,0.673
10,0.809
10,0.162
10,0.241
10,1.025
10,0.423
10,0.422
10,0.28
10,0.377
10,0.058
10,0.579
6,0.029
6,0.029
10,0.091
6,0.461
10,0.127
10,0.762
10,0.595
10,0.678
10,0.484
10,0.401
10,-0.0
10,1.038
10,0.451
10,0.451
10,0.109
10,0.535
10,0.538
10,0.387
10,0.297
6,0.058
10,0.129
10,0.336
10,0.043
10,0.812
10,0.043
10,0.028
10,0.014
10,0.725
6,0.24
10,0.058
10,0.845
1,0.014
10,0.186
1,0.139
10,0.127
10,0.179
10,0.279
12,0.4
10,0.092
10,0.483
10,0.7
10,0.453
10,0.144
3,0.603
11,0.127
10,0.145
10,0.058
10,0.06
16,0.233
10,0.111
10,0.075
10,0.645
10,0.146
10,0.216
10,0.646
10,0.028
12,0.372
12,0.109
10,0.043
10,-0.0
10,0.263
10,0.222
10,0.276
10,1.819
10,0.028
10,0.164
10,0.089
10,0.416
10,0.47
22,0.093
10,0.092
10,0.18
10,0.327
14,1.202
10,0.44
10,0.075
10,0.441
10,0.076
10,0.875
10,0.029
10,0.335
10,1.019
10,0.282
10,0.129
10,0.089
10,0.935
10,0.222
10,0.076
10,0.92
10,0.014
20,0.223
20,0.129
10,0.258
10,0.48
10,0.09
10,0.074
10,0.129
10,0.551
10,0.107
15,0.163
10,0.199
10,0.029
10,0.778
10,0.059
10,0.107
10,1.984
10,0.322
10,0.202
10,0.179
10,0.059
10,0.26
10,0.346
10,0.415
10,0.091
12,0.044
10,0.256
10,0.336
10,0.124
10,0.843
10,0.075
10,0.447
10,0.425
10,0.313
20,0.161
10,0.043
10,0.196
10,0.076
10,0.014
10,0.058
10,1.119
10,0.028
10,0.24
10,0.996
10,0.122
10,0.319
10,0.35
10,0.014
20,0.205
7,0.282
10,0.044
10,1.365
3,1.828
10,0.176
10,0.059
10,0.49
10,0.934
10,0.124
10,1.046
10,0.395
10,0.919
10,0.043
10,0.236
10,0.483
10,0.421
10,0.664
3,0.183
1,1.05
10,0.894
12,0.339
10,0.212
10,0.419
10,0.311
10,0.107
10,0.182
10,0.092
10,0.472
10,0.687
10,0.395
10,0.06
10,0.074
10,0.159
10,0.074
10,0.522
10,0.351
10,0.145
10,0.846
10,0.303
10,2.14
10,0.178
10,0.406
10,0.217
3,0.18
10,0.108
10,0.129
10,0.014
10,0.638
10,1.039
10,0.014
10,0.161
10,0.124
10,0.043
10,0.182
10,1.559
10,0.404
10,0.45
10,0.755
10,0.231
10,0.755
10,0.417
10,0.014
10,0.014
10,0.315
10,0.665
10,0.141
10,0.014
10,0.059
10,0.199
10,0.342
10,0.091
8,0.074
10,0.521
10,0.826
10,0.059
10,0.18
10,0.407
10,0.289
10,0.306
14,0.123
10,0.014
10,0.159
10,1.221
14,0.123
10,0.39
10,0.588
10,0.567
10,0.257
10,0.582
10,0.219
10,0.408
14,0.18
10,0.298
10,0.986
10,0.243
10,-0.0
14,0.043
10,0.242
10,1.04
10,0.091
10,0.489
6,-0.0
10,0.074
10,0.91
23,0.163
10,-0.0
11,0.975
11,0.323
11,0.969
22,0.724
11,0.014
11,0.092
11,0.391
11,0.372
11,0.183
11,0.058
11,1.096
11,0.143
11,0.329
11,0.014
11,0.073
11,0.306
11,-0.0
11,0.306
11,0.125
11,0.141
11,0.126
11,0.141
11,0.397
11,0.221
11,0.161
5,0.162
11,0.355
11,0.276
11,1.027
11,1.725
11,0.894
11,1.12
11,0.108
1,0.419
1,0.345
7,0.094
11,0.617
11,0.423
11,0.351
11,0.84
11,0.773
3,0.944
3,0.124
11,0.014
11,0.06
11,0.252
11,0.476
11,0.092
11,0.092
11,0.417
11,0.318
11,0.24
11,0.665
11,0.468
11,0.2
11,0.71
3,0.701
11,0.028
11,0.126
11,1.086
11,0.163
11,0.278
11,0.092
11,0.076
11,1.849
11,0.991
12,0.124
11,0.656
11,0.014
11,0.426
11,0.566
11,0.242
11,0.794
11,0.831
11,0.108
11,0.044
11,0.014
11,0.029
12,1.016
11,0.182
11,0.447
11,0.029
1,0.967
11,0.198
11,0.106
11,1.365
11,0.403
11,0.058
11,0.185
11,0.089
11,0.06
8,0.182
11,0.014
11,0.043
11,0.445
11,0.303
11,0.412
11,0.454
16,0.696
11,0.043
11,0.408
8,0.535
11,0.24
11,0.202
12,0.014
12,0.565
11,0.344
11,0.028
11,0.09
11,1.139
11,0.18
11,0.107
11,0.029
11,0.592
11,0.166
11,0.146
11,0.258
11,0.82
11,0.112
11,0.352
6,0.177
6,0.145
11,0.237
7,0.144
11,0.346
11,0.57
11,0.688
11,0.74
11,0.199
11,0.436
11,0.846
11,0.469
11,0.06
11,0.222
11,0.636
7,0.143
7,0.45
7,0.416
11,0.467
11,0.614
11,0.709
11,0.06
11,0.243
11,0.09
11,0.091
11,0.142
11,0.398
11,0.559
11,0.161
11,-0.0
11,0.204
11,0.629
11,0.074
3,0.159
11,0.076
11,0.954
11,0.149
11,0.714
11,0.092
11,1.231
11,0.127
11,0.144
11,0.127
11,1.501
11,0.734
11,0.028
11,0.076
11,0.043
11,1.176
11,0.148
11,0.014
11,1.025
11,0.029
11,1.171
11,0.64
11,1.266
11,0.275
11,0.422
11,0.197
11,0.471
11,0.106
11,0.092
11,0.166
11,0.662
3,1.318
11,1.36
11,0.245
11,1.758
11,0.091
11,0.34
11,0.126
11,0.014
11,0.377
11,0.324
11,0.145
11,0.159
11,0.521
11,0.309
11,0.443
12,0.714
11,0.906
11,0.446
11,-0.0
11,0.205
11,0.518
11,0.074
11,0.26
11,0.778
11,0.408
11,0.989
11,0.893
11,0.075
11,0.427
11,0.185
11,1.426
6,0.503
11,0.161
11,0.028
11,0.204
11,0.157
11,0.423
11,0.694
14,0.014
11,0.141
14,0.368
11,0.028
11,0.014
11,0.341
11,0.674
11,0.201
14,0.342
11,0.06
11,0.109
11,0.538
14,0.074
11,0.16
11,0.589
11,0.716
11,0.074
11,1.172
11,0.255
11,0.277
11,0.497
11,1.662
11,0.278
11,0.044
11,0.781
11,0.221
11,0.159
5,0.278
11,0.075
11,0.532
11,1.046
11,2.02
11,0.448
11,0.384
11,0.571
5,0.014
11,0.167
11,0.109
11,0.736
11,1.292
11,0.447
11,0.141
11,0.044
11,0.391
11,1.052
11,0.815
11,0.164
11,1.636
11,0.546
3,0.469
11,0.452
11,0.373
11,0.218
3,0.558
11,0.014
11,0.288
11,0.755
11,0.143
11,0.393
11,0.028
11,0.238
11,0.145
11,0.554
11,0.059
11,0.029
1,0.089
11,0.014
11,0.044
11,0.557
11,0.46
11,0.822
11,0.11
11,0.194
11,0.028
11,0.347
11,0.256
11,0.161
11,0.392
6,0.462
11,0.546
7,0.029
11,0.98
11,0.11
11,0.091
11,0.06
11,0.243
11,0.276
11,0.488
11,0.014
2,0.403
18,0.329
11,1.955
11,0.537
6,0.043
12,0.519
12,0.642
12,0.434
12,0.075
6,0.475
12,0.304
12,2.38
12,0.908
12,0.629
12,0.092
12,0.393
11,0.676
13,0.492
12,0.091
12,1.414
12,0.205
12,0.162
12,0.712
12,0.201
12,0.608
6,0.537
12,0.044
12,0.092
12,0.853
2,0.108
12,0.014
12,0.24
12,0.913
12,0.014
12,1.831
12,1.003
12,1.434
12,0.22
12,1.056
2,0.548
12,0.711
12,0.671
12,0.657
12,0.125
1,0.076
22,0.384
2,0.028
12,0.576
12,0.327
12,0.572
12,0.261
12,-0.0
12,0.16
12,0.06
22,0.387
12,0.492
12,0.2
22,0.408
12,0.397
12,0.073
12,0.799
12,0.42
22,0.028
12,0.093
22,0.18
22,0.625
12,0.652
12,0.805
12,0.219
12,0.161
12,0.105
22,0.158
12,0.221
12,0.155
12,0.028
22,0.215
12,0.478
12,0.013
12,0.092
12,0.307
22,0.284
12,0.33
12,-0.0
13,1.388
13,1.371
13,0.443
13,0.311
13,0.47
22,0.45
13,0.73
13,0.16
14,0.122
14,0.28
14,0.059
14,0.301
6,0.043
14,0.127
14,-0.0
14,0.042
14,0.092
14,0.043
14,0.3
7,1.34
14,0.24
14,0.059
14,0.776
14,0.125
8,0.213
14,0.427
14,0.219
14,0.142
14,0.908
12,0.461
14,0.366
14,0.299
14,0.367
14,0.902
14,0.783
14,0.073
14,0.028
14,0.67
14,0.043
14,0.297
14,0.162
14,0.215
14,0.548
14,0.542
14,0.014
14,0.365
14,0.631
14,0.761
14,0.237
14,0.379
14,1.105
12,0.608
14,0.675
6,0.573
14,0.125
14,0.564
14,0.142
14,0.028
6,0.412
14,0.487
14,-0.0
14,1.382
14,0.09
14,0.219
