CHR,P
7,1.637
7,1.512
7,1.887
21,0.002
8,1.877
19,1.894
1,0.697
1,0.572
1,0.947
1,0.822
21,0.305
21,0.43
21,0.18
11,1.324
11,1.074
11,1.824
11,1.574
11,1.199
11,1.949
11,1.699
11,1.449
14,0.465
14,0.34
5,0.509
5,0.384
5,0.134
5,0.634
5,0.759
5,0.259
5,0.884
11,2.836
11,2.211
21,2.619
21,2.869
21,2.494
16,0.661
16,0.786
16,0.536
16,3.356
16,0.911
16,3.606
16,3.231
17,2.006
17,2.756
3,1.665
13,2.21
13,2.96
13,2.335
13,2.46
13,0.412
13,0.287
13,2.585
13,2.085
17,0.611
17,0.861
19,1.648
22,2.055
22,2.555
22,2.43
22,2.18
10,3.083
11,1.289
11,1.039
11,1.164
11,1.789
11,1.414
11,1.539
2,0.811
2,0.686
2,0.936
2,0.561
5,0.226
5,0.101
5,1.0
5,1.125
5,1.375
5,1.75
5,1.25
5,1.5
19,0.558
14,1.999
5,2.511
5,2.636
13,0.01
1,0.018
21,2.084
21,2.334
9,3.362
9,3.487
9,3.112
9,3.862
9,3.237
4,1.529
4,1.654
4,1.154
4,1.779
4,1.404
4,1.904
4,1.029
4,1.279
13,2.175
13,2.05
13,2.425
13,2.3
13,2.55
6,0.164
19,2.982
19,2.357
19,2.607
19,2.482
19,2.232
20,0.356
20,0.481
14,3.469
14,3.594
20,0.981
20,0.714
20,0.964
20,0.606
10,3.048
10,3.923
10,3.298
10,3.548
20,0.589
20,0.839
6,0.085
17,0.759
1,1.044
1,1.419
1,1.794
1,1.169
1,1.294
1,1.669
1,1.544
1,1.919
15,1.217
15,1.967
15,1.924
15,1.717
9,3.077
9,3.327
15,0.337
15,0.462
6,0.256
6,0.131
6,0.631
6,0.506
6,0.381
6,0.881
6,0.756
17,0.533
17,0.783
13,3.304
17,0.658
17,0.908
19,2.072
19,2.572
19,2.322
7,3.35
7,3.1
7,3.725
20,1.097
16,1.418
9,0.347
9,0.597
9,0.722
9,0.472
9,0.972
9,0.847
6,0.223
6,0.098
13,0.103
16,2.374
16,2.499
16,2.249
16,2.124
16,2.624
16,2.749
22,0.406
19,2.162
19,2.412
19,2.537
19,2.037
19,2.787
22,0.531
22,0.656
7,3.19
7,3.065
4,0.203
4,0.328
4,0.453
8,2.215
8,2.09
8,2.715
8,2.34
8,2.59
8,2.84
2,4.052
18,4.207
20,0.061
20,0.311
3,2.633
2,1.748
2,1.248
2,1.123
2,0.099
2,0.224
2,1.623
2,1.498
2,1.373
2,1.873
2,1.998
19,1.271
19,1.521
19,1.146
6,3.324
19,1.646
19,1.021
19,1.396
22,2.876
22,2.376
22,2.251
22,2.501
16,2.089
16,2.339
16,2.589
16,2.464
16,0.291
16,0.416
12,2.043
4,3.117
12,2.168
12,2.543
12,2.418
12,2.668
12,2.293
4,0.17
13,1.068
13,1.443
13,1.568
7,0.585
7,0.71
7,0.835
7,0.96
7,3.03
7,3.28
7,3.155
7,3.78
14,2.149
14,2.274
14,2.524
14,2.024
14,2.399
14,2.649
14,2.774
11,0.647
11,0.772
11,0.897
11,0.272
11,0.522
11,0.397
5,3.428
5,3.553
5,3.053
5,3.928
2,0.066
2,0.441
2,0.191
2,0.316
1,3.132
1,3.257
1,3.632
1,3.007
20,3.034
9,2.095
9,2.345
9,2.47
9,2.72
9,2.22
9,2.595
9,2.845
16,2.429
16,2.929
16,2.804
16,2.054
16,2.179
16,2.304
22,1.788
4,3.082
4,3.207
4,3.457
4,3.332
13,1.158
13,1.033
13,1.533
13,1.783
2,0.112
13,1.408
16,1.601
21,0.875
21,0.375
21,0.099
17,1.72
14,2.452
14,2.702
14,2.577
14,2.077
14,2.202
14,2.327
10,2.406
10,2.281
10,2.531
10,2.906
10,2.031
10,2.156
2,0.158
2,0.033
12,0.046
5,0.823
5,0.698
5,0.573
5,3.018
5,3.143
5,3.268
5,0.948
22,3.088
21,1.532
21,1.157
21,1.782
21,1.282
7,2.812
18,0.341
18,0.466
9,2.56
9,2.685
9,2.435
9,2.31
9,2.185
9,2.06
9,2.935
9,2.81
15,1.118
15,1.493
5,0.029
21,0.199
21,0.324
12,1.75
3,0.096
3,0.221
18,2.492
18,2.078
18,2.703
20,3.025
17,0.413
7,2.208
7,2.083
7,2.708
7,2.958
3,0.629
3,0.379
3,0.754
3,0.504
7,2.583
7,2.833
14,2.542
14,2.417
8,0.582
8,0.707
2,3.07
8,0.957
8,0.832
8,1.176
8,1.801
3,0.017
8,1.301
8,1.426
8,1.551
8,1.676
8,1.926
13,2.012
13,2.387
13,2.137
13,2.926
13,2.637
1,0.242
1,0.617
1,0.867
1,0.492
1,0.367
1,0.742
1,0.992
3,0.04
12,0.644
9,2.775
9,2.15
9,2.4
9,2.025
9,2.275
9,2.9
9,2.65
9,2.525
12,0.769
15,1.583
15,1.333
3,0.313
3,0.063
3,0.188
3,0.438
5,0.019
13,3.281
13,3.781
12,2.396
12,2.521
13,3.531
13,3.031
19,1.77
19,1.145
19,1.02
19,1.395
7,2.048
7,2.423
7,2.173
7,2.298
7,2.798
7,2.673
7,2.923
7,2.548
8,4.018
10,0.165
3,0.109
18,1.872
1,0.209
18,1.115
18,1.365
18,1.74
18,1.99
19,0.013
18,2.589
6,0.607
6,0.482
6,0.732
6,0.857
13,1.01
6,0.695
6,0.82
6,0.945
6,0.57
13,1.385
3,0.777
3,0.652
3,0.902
13,1.51
22,0.009
22,0.809
22,0.684
22,0.934
16,1.072
16,1.822
16,1.572
16,1.322
16,1.947
16,1.197
1,1.86
1,1.61
16,1.447
16,1.697
13,3.871
13,3.746
13,3.496
17,3.667
19,0.463
19,0.338
6,0.026
10,0.632
7,2.138
7,2.263
7,2.013
7,2.638
7,2.513
7,2.388
8,4.233
10,0.382
10,0.257
1,0.176
1,0.426
1,0.301
12,1.394
12,1.144
12,1.769
12,1.644
12,1.269
12,1.519
12,1.894
17,2.48
17,2.105
17,2.355
22,3.091
17,2.691
17,2.566
17,2.941
18,2.843
8,1.554
5,2.661
5,2.536
5,2.786
5,2.161
5,2.036
5,2.286
1,2.365
1,2.115
1,2.49
2,0.696
2,0.821
2,0.571
2,0.946
1,2.74
1,2.615
1,2.24
18,0.488
18,0.738
18,0.363
18,0.613
18,0.988
18,0.863
19,1.924
19,1.424
16,1.912
16,1.537
16,1.037
16,1.162
16,1.287
16,1.787
12,1.616
4,2.065
4,2.19
4,2.565
4,2.69
4,2.315
4,2.815
4,2.44
4,2.94
12,1.866
13,0.641
13,3.961
5,2.501
5,2.876
5,2.001
5,2.251
5,2.376
5,2.126
5,2.626
1,2.08
1,2.955
1,2.705
1,2.83
1,2.33
1,2.455
1,2.58
1,2.205
20,1.412
20,1.912
18,1.122
17,1.478
17,1.103
17,1.603
17,1.853
17,1.978
17,1.228
7,0.745
7,0.37
7,0.87
7,0.62
7,0.995
18,0.346
18,0.971
18,0.471
18,0.596
18,0.846
18,0.721
4,2.53
4,2.905
4,2.03
4,2.155
4,2.405
4,2.78
4,2.655
6,1.667
6,1.917
4,2.28
6,1.542
6,1.042
6,1.292
6,1.167
5,1.789
5,1.664
6,1.417
10,2.125
10,2.25
10,2.5
19,3.108
20,2.258
20,2.133
20,2.008
20,1.729
20,0.335
20,0.46
20,2.508
11,0.961
11,0.711
11,0.586
11,0.836
14,1.025
14,1.775
14,1.525
14,1.275
10,1.229
10,1.729
10,1.104
10,1.354
10,1.979
10,1.604
10,1.479
10,1.854
12,0.608
7,0.069
20,1.666
18,1.337
18,1.087
18,1.462
18,1.212
18,1.587
18,1.712
9,1.258
9,1.008
9,0.234
9,1.758
9,1.633
9,1.133
9,1.508
9,1.383
9,1.883
3,0.568
3,0.693
6,1.632
3,0.943
3,0.818
6,1.132
6,1.382
6,1.257
6,1.507
6,1.007
6,1.757
6,1.882
16,3.16
17,0.351
17,0.601
17,0.976
17,0.476
17,0.851
17,0.726
20,0.726
20,1.331
20,1.206
20,1.456
20,1.081
20,1.581
19,3.448
19,3.073
20,2.348
20,1.706
20,2.973
20,2.098
20,2.473
20,2.598
8,3.876
8,3.376
8,3.001
8,3.751
10,1.069
2,2.018
2,2.393
2,2.268
2,2.643
2,2.768
2,2.143
2,2.518
2,2.893
10,1.319
10,1.873
10,1.748
10,1.998
15,2.459
15,2.834
15,2.209
15,2.709
9,0.326
9,0.201
9,0.451
3,1.059
3,1.684
3,1.559
3,1.184
3,1.809
3,1.309
3,1.934
3,1.434
17,0.3
17,0.425
16,3.0
16,3.125
12,3.204
12,3.079
12,3.454
13,2.479
13,2.104
13,2.979
13,2.229
13,2.354
13,2.854
4,0.682
4,0.557
4,0.807
4,0.932
7,1.371
7,0.097
7,0.222
7,1.121
7,1.996
7,1.246
7,1.871
7,1.496
7,4.066
14,2.054
5,0.072
10,0.209
20,0.829
20,0.954
21,0.289
21,0.414
10,2.649
21,1.504
11,1.058
11,1.183
11,1.308
11,1.433
11,1.808
11,1.683
11,1.558
11,1.933
12,0.583
12,0.708
12,0.833
14,0.449
14,0.324
14,0.199
5,0.118
5,0.243
5,0.368
5,0.493
5,0.618
5,0.743
5,0.868
5,0.993
21,2.728
7,0.041
21,2.478
21,2.228
21,2.353
16,0.395
16,0.645
16,0.27
16,0.52
16,0.77
16,3.34
16,0.895
8,0.045
16,3.715
16,3.465
13,2.194
13,2.069
13,2.444
7,0.189
7,0.439
7,0.064
7,0.314
13,2.569
13,2.319
13,2.694
22,2.154
22,0.657
22,2.664
14,3.613
22,2.039
22,2.414
22,2.289
22,2.164
16,1.658
10,3.192
10,3.067
10,3.442
10,3.567
10,3.317
11,1.023
11,1.148
11,1.523
11,1.273
2,0.67
2,0.795
5,1.859
5,1.984
2,0.92
2,0.545
5,0.21
5,1.609
5,1.109
5,1.234
5,1.359
5,1.484
22,0.784
8,0.025
17,1.738
9,3.971
9,3.471
9,3.596
9,3.846
22,1.501
19,1.94
20,0.477
4,1.138
4,1.013
4,1.888
4,1.638
4,1.513
4,1.263
4,1.388
4,1.763
8,0.048
13,2.034
13,2.534
13,2.284
13,2.159
22,1.691
10,0.004
19,2.341
19,2.091
19,2.466
19,2.591
19,2.216
7,3.744
7,3.244
7,3.119
7,3.619
10,0.027
17,1.865
20,0.965
14,3.578
20,0.59
20,0.715
20,0.84
10,3.282
8,0.094
8,0.219
10,3.157
10,3.032
19,1.675
19,1.8
21,1.742
19,1.511
21,1.617
15,0.446
15,0.196
8,0.015
11,0.509
15,0.321
21,1.492
21,1.992
6,0.99
6,0.49
6,0.365
6,0.865
6,0.615
6,0.24
6,0.74
8,0.038
17,0.517
17,0.267
17,0.392
17,0.642
17,0.767
17,0.892
19,2.431
19,2.931
19,2.056
19,2.681
19,2.556
15,0.117
8,0.186
8,0.311
8,0.061
8,0.436
22,2.682
10,0.802
10,0.552
10,0.677
10,0.927
2,4.196
4,2.824
15,0.163
9,0.706
9,0.581
9,0.831
9,0.956
3,0.792
3,0.542
3,0.667
3,0.917
6,0.207
16,2.108
16,2.608
3,1.121
3,1.246
3,1.871
3,1.371
3,1.496
3,1.996
12,1.407
16,2.233
21,0.615
6,2.726
21,0.74
21,0.49
15,0.084
21,0.24
21,0.99
21,0.365
22,0.39
22,0.515
7,3.924
7,3.049
4,0.062
4,0.187
4,0.312
4,0.437
8,2.824
8,2.199
8,2.449
8,2.074
8,2.574
13,0.488
4,0.108
5,3.072
5,3.197
2,1.107
2,1.232
2,1.357
2,1.482
2,1.857
2,1.982
2,1.607
2,1.732
22,0.007
13,0.615
16,2.573
16,2.823
16,2.198
16,2.073
16,2.948
16,2.448
8,1.056
4,3.351
4,3.976
4,3.226
8,1.556
11,0.085
13,1.052
4,0.154
13,1.552
13,1.427
13,1.302
7,0.569
7,0.694
7,0.819
7,0.944
4,0.052
21,1.035
21,1.91
21,1.41
21,1.535
21,1.16
21,1.785
17,1.739
17,1.114
17,1.864
17,1.239
17,1.614
17,1.489
17,1.364
17,1.989
22,0.401
22,0.526
11,0.256
11,0.381
4,0.075
11,0.756
11,0.131
11,0.506
11,0.631
11,0.881
19,1.7
5,3.037
5,3.162
2,0.425
2,0.175
2,0.3
5,3.287
1,3.116
1,3.491
1,3.241
6,5.007
9,2.704
9,2.454
9,2.829
9,2.079
9,2.329
9,2.204
9,2.579
16,2.038
16,2.163
16,2.413
16,2.538
4,0.621
4,0.371
4,0.746
4,0.121
4,0.246
4,0.871
4,0.496
4,0.996
4,3.316
13,1.017
13,1.517
13,1.267
9,1.531
10,2.78
20,3.919
20,3.044
20,3.294
20,3.669
17,1.454
11,0.098
11,0.223
14,2.061
14,2.436
14,2.311
14,2.186
10,2.265
10,2.015
10,2.64
10,2.14
10,2.765
10,2.515
10,2.89
2,0.142
10,2.39
18,1.48
18,1.23
18,1.98
18,1.605
5,3.002
5,3.877
5,3.127
20,1.315
20,1.815
18,0.2
18,0.325
9,2.169
9,2.669
9,2.044
9,2.419
9,2.919
9,2.544
15,1.227
15,1.102
15,1.352
15,1.602
15,1.977
3,0.205
1,1.35
1,1.975
20,3.634
7,2.317
7,2.442
7,2.067
7,2.692
7,2.817
7,2.192
7,2.567
12,0.082
14,1.742
14,1.242
14,2.026
14,2.651
8,0.691
8,0.941
2,3.054
2,3.179
2,3.679
8,0.816
8,0.566
12,1.134
12,1.009
12,1.384
12,1.259
12,1.759
12,1.509
12,1.634
12,1.884
15,2.739
15,1.603
15,2.489
15,2.114
22,1.831
21,0.334
21,0.459
18,0.167
15,2.82
15,2.32
12,0.253
12,0.753
12,0.878
12,0.378
12,0.128
12,0.503
12,0.628
15,1.067
15,1.317
15,1.192
15,1.817
15,1.442
3,0.172
3,0.297
3,0.422
15,3.227
19,1.004
19,1.254
19,0.23
19,1.379
12,0.049
19,1.754
19,1.504
7,2.157
7,2.032
7,2.282
7,2.657
7,2.407
7,2.532
7,2.782
8,4.127
10,0.149
14,0.028
9,0.68
9,0.555
9,0.93
9,0.805
12,0.22
12,1.119
12,0.095
12,1.369
12,1.994
12,1.869
12,1.744
12,1.244
20,2.034
20,2.534
20,2.159
20,2.409
20,2.284
20,2.784
16,1.306
16,1.431
16,1.556
16,1.181
16,1.056
16,1.681
16,1.931
16,1.806
19,0.447
19,0.197
13,3.73
13,3.605
7,1.885
13,3.48
19,0.322
10,0.241
7,2.122
7,2.247
7,2.622
7,2.997
7,2.747
7,2.872
7,2.372
7,2.497
8,4.217
1,0.41
1,0.285
13,0.056
15,0.012
19,0.007
21,1.865
14,0.553
14,0.803
14,0.678
13,0.079
14,0.928
8,1.413
5,2.77
5,2.895
5,2.145
5,2.645
5,2.02
5,2.27
5,2.52
5,2.395
1,2.349
1,2.099
1,2.224
1,2.724
1,2.974
1,2.599
1,2.849
1,2.474
11,2.855
11,2.816
11,2.066
11,2.691
11,2.941
19,0.164
16,1.021
16,1.146
16,1.646
16,1.771
16,1.396
16,1.271
16,1.896
4,2.049
4,2.299
4,2.674
4,2.424
4,2.549
4,2.799
4,2.174
13,0.25
13,0.0
13,0.375
20,1.946
20,1.821
20,1.696
20,1.446
13,0.023
10,0.713
10,0.588
18,4.352
17,0.687
17,0.562
17,0.812
17,0.937
14,4.114
20,0.227
13,0.046
10,1.738
10,1.238
10,1.613
10,1.113
10,1.363
10,1.488
10,1.988
10,1.863
22,1.277
5,2.11
5,2.61
5,2.36
5,2.235
5,2.485
5,2.735
20,3.66
22,1.467
18,1.106
18,1.231
18,1.481
18,1.356
18,1.606
18,1.731
18,1.856
18,1.981
13,0.217
13,0.092
18,0.83
18,0.705
18,0.955
18,0.58
4,2.389
4,2.014
4,2.764
4,2.139
4,2.264
4,2.639
6,1.026
6,1.276
6,1.151
6,1.526
6,1.901
6,1.651
6,1.401
6,1.776
22,1.404
17,0.361
16,2.814
19,3.467
20,2.492
20,2.117
20,2.742
20,2.867
20,0.069
20,0.444
20,0.319
20,0.194
11,0.57
11,0.82
11,0.945
11,0.695
14,1.009
14,1.134
14,1.259
14,1.759
10,1.463
10,1.088
10,1.213
10,1.713
10,1.588
10,1.338
10,1.963
10,1.838
20,0.694
17,1.768
20,0.944
20,0.569
20,0.819
15,0.672
15,0.922
15,0.797
11,0.026
18,1.196
18,1.821
18,1.946
18,1.071
18,1.571
18,1.321
9,1.117
9,1.367
9,0.093
9,0.218
1,4.097
9,1.492
9,1.242
9,1.992
3,1.953
3,1.328
3,1.203
3,1.453
3,1.078
3,1.578
3,1.703
3,1.828
22,1.543
16,3.144
16,3.019
13,2.248
13,2.498
13,2.373
13,2.123
13,2.748
13,2.623
17,0.615
20,2.707
20,2.332
12,1.056
12,1.556
20,2.457
20,2.582
20,2.082
8,3.235
8,3.11
20,2.207
2,2.002
2,2.627
2,2.127
2,2.377
2,2.752
2,2.877
2,2.252
2,2.502
11,0.851
9,0.037
11,0.976
14,1.956
14,1.831
16,1.562
16,1.812
16,1.687
16,1.312
16,1.437
16,1.648
16,1.773
16,1.898
9,0.06
9,0.185
9,0.435
9,0.31
3,1.293
3,1.168
3,1.418
3,1.668
3,1.043
3,1.793
3,1.918
3,1.543
16,3.234
16,3.359
16,0.162
13,2.963
9,0.106
13,2.088
13,2.463
13,2.588
13,2.213
13,2.713
13,2.838
4,0.916
4,0.791
4,0.666
4,0.541
7,0.206
7,1.105
7,1.73
7,1.23
7,1.48
7,1.98
7,1.605
7,1.355
12,1.81
16,0.083
9,0.152
11,1.292
11,1.417
11,1.167
11,1.542
11,1.667
11,1.792
11,1.042
11,1.917
12,0.692
12,0.567
12,0.817
13,0.891
14,0.183
14,0.308
14,0.433
1,4.027
5,0.977
5,0.727
5,0.352
5,0.602
5,0.477
5,0.852
3,2.488
3,2.863
19,1.665
19,1.79
19,1.54
19,1.915
21,2.337
19,1.876
19,1.376
9,3.24
9,3.99
9,3.49
9,3.865
9,3.74
9,3.115
16,0.754
16,0.254
16,0.129
16,0.629
16,0.379
4,1.032
4,1.157
4,1.782
4,1.657
4,1.282
4,1.407
4,1.907
4,1.532
7,0.423
7,0.173
7,0.298
13,2.178
13,2.303
14,0.104
18,2.832
14,2.168
14,2.793
1,1.031
1,1.281
1,1.156
1,1.656
1,1.406
1,1.531
1,1.781
1,1.906
20,4.455
16,0.05
10,3.051
10,3.551
14,0.15
19,2.383
2,0.404
2,0.904
5,1.968
5,1.593
5,1.843
2,0.279
2,0.529
2,0.779
2,0.654
5,1.343
5,1.718
5,1.093
19,1.603
13,1.944
13,1.819
13,1.569
13,1.694
3,0.586
3,0.711
3,0.961
9,3.205
9,3.08
17,0.113
14,0.071
22,1.018
22,1.768
22,1.893
22,1.143
22,1.268
22,1.393
19,2.075
19,2.325
16,1.628
19,2.2
19,2.575
19,2.825
7,3.603
7,3.103
17,0.159
17,0.034
14,0.742
14,0.617
14,0.242
14,0.867
14,0.367
14,0.492
14,0.992
14,3.812
19,0.005
20,0.824
20,0.699
17,0.057
18,0.804
18,0.929
18,0.554
17,0.08
18,0.679
13,0.564
13,0.814
13,0.689
7,2.917
7,2.667
13,0.939
15,0.18
15,0.43
15,0.305
6,0.474
6,0.849
6,0.724
6,0.974
6,0.599
6,0.349
13,0.692
13,0.817
13,0.567
13,0.942
20,0.938
17,0.626
5,0.009
17,0.126
17,0.501
17,0.251
17,0.376
17,0.751
17,0.876
7,3.318
18,2.472
18,2.097
20,1.565
8,0.295
8,0.42
10,0.536
10,0.786
10,0.661
10,0.911
2,4.055
17,0.024
22,0.266
1,0.33
1,0.455
22,0.391
22,0.516
22,0.891
22,0.766
22,0.641
20,2.562
20,0.565
22,1.956
17,0.047
19,0.686
19,0.811
22,0.078
15,0.147
9,0.565
9,0.69
9,0.94
9,0.815
3,0.276
3,0.401
3,0.776
3,0.651
3,0.526
3,0.901
20,0.02
16,2.217
16,2.342
16,2.467
16,2.092
16,2.592
16,2.842
16,2.717
4,3.995
4,3.495
4,3.245
15,1.633
22,0.124
22,0.499
22,0.624
22,0.249
22,0.374
22,0.749
22,0.999
22,0.874
7,3.158
7,3.033
7,3.658
8,2.308
8,2.183
8,2.808
8,2.433
8,2.058
8,2.683
8,2.558
2,4.02
22,0.022
10,5.139
22,0.045
13,0.59
5,3.181
5,3.056
19,0.551
16,2.432
16,2.932
16,2.307
16,2.807
16,2.682
16,2.557
16,2.182
4,3.335
4,3.085
13,1.161
13,1.036
13,1.536
13,1.286
13,1.661
13,1.411
13,1.911
13,1.786
21,1.019
21,1.644
21,1.269
21,1.394
21,1.769
21,1.144
17,1.223
14,2.33
14,2.83
14,2.08
14,2.455
14,2.205
17,1.098
17,1.848
17,1.348
17,1.473
11,0.615
11,0.24
11,0.365
11,0.99
11,0.865
11,0.49
11,0.74
5,3.021
21,1.768
2,0.409
2,0.284
18,0.843
18,0.718
9,2.063
9,2.188
9,2.563
9,2.938
9,2.438
9,2.313
9,2.688
16,2.522
16,2.397
16,2.272
16,2.147
4,0.605
4,0.73
4,0.355
4,0.48
4,0.98
4,0.855
4,3.175
13,1.126
13,1.001
13,1.501
13,1.376
13,1.251
13,1.751
22,1.553
17,0.449
22,1.743
11,0.207
14,2.67
14,2.295
14,2.795
14,2.17
14,2.045
10,2.499
2,3.073
2,3.323
2,3.823
10,2.999
10,2.249
10,2.124
10,2.374
10,2.624
10,2.749
17,1.866
18,0.036
22,1.68
18,0.309
18,0.434
9,2.153
9,2.278
9,2.028
9,2.528
9,2.403
9,2.653
9,2.778
15,1.586
15,1.211
15,1.336
15,1.711
22,1.807
20,0.673
20,0.548
18,0.105
20,0.798
20,0.923
20,3.368
7,2.176
7,2.051
7,2.301
7,2.926
7,2.551
7,2.676
7,2.801
11,0.001
14,2.51
14,2.385
14,2.135
14,2.26
14,2.01
14,2.635
2,3.163
2,3.413
2,3.038
21,0.318
21,0.193
21,0.068
18,0.151
21,0.443
12,0.737
12,0.237
12,0.612
12,0.362
12,0.487
12,0.862
12,0.987
15,1.551
15,1.426
15,1.301
15,1.051
15,1.926
21,0.114
18,0.072
13,3.749
13,3.874
16,0.549
16,0.924
11,2.312
11,2.062
11,2.187
11,5.007
11,2.437
11,2.937
7,2.016
7,2.141
7,2.391
7,2.266
7,0.468
7,0.343
7,2.891
7,2.641
7,2.766
8,1.041
8,1.416
8,4.361
12,1.959
19,0.003
5,0.931
20,0.83
21,0.16
21,0.035
9,0.539
9,0.789
9,0.664
9,0.914
12,0.204
12,1.353
12,1.478
12,1.103
12,1.603
5,2.039
5,2.539
5,2.789
5,2.414
5,2.664
5,2.164
5,2.289
18,4.342
21,0.058
3,2.893
3,2.518
21,3.873
21,3.748
21,0.081
16,1.915
16,1.665
16,1.04
16,1.165
16,1.415
16,1.29
16,1.79
4,2.068
4,2.443
4,2.693
4,2.943
4,2.193
4,2.568
4,2.818
4,2.318
13,3.339
10,0.85
7,2.106
7,2.231
7,2.606
7,2.731
7,2.481
7,2.356
8,4.576
10,0.475
10,0.725
14,2.784
14,2.159
14,2.284
14,2.034
14,2.409
18,4.621
21,0.377
21,0.502
21,0.627
21,0.127
21,0.877
21,0.252
21,0.752
19,0.102
14,0.912
14,0.787
14,0.537
14,0.662
5,2.004
5,2.129
5,2.254
5,2.504
5,0.456
5,0.331
1,2.458
1,2.083
1,2.583
1,2.208
1,2.833
1,2.333
1,2.958
1,2.708
19,0.148
16,1.005
16,1.38
16,1.505
16,1.88
16,1.13
16,1.755
16,1.255
4,2.033
4,2.283
4,2.158
4,2.408
4,2.908
4,2.658
4,2.783
4,2.533
13,0.984
13,0.734
19,3.986
20,2.511
20,2.261
20,2.136
20,2.011
17,0.796
14,1.528
14,1.278
14,1.028
14,1.778
14,1.403
14,1.153
14,1.903
14,1.653
14,4.223
16,1.802
20,0.086
14,1.321
8,0.34
8,0.465
14,1.446
14,1.571
14,1.821
14,1.696
14,1.946
19,2.407
5,2.219
5,2.344
5,2.094
5,2.594
5,2.969
5,2.469
19,2.286
19,2.157
22,3.348
22,3.223
18,1.215
18,1.59
18,1.09
18,1.965
18,1.84
18,1.34
18,1.715
18,1.465
6,1.01
6,1.885
6,1.76
6,1.385
6,1.26
6,1.635
6,1.135
6,1.51
19,3.826
20,2.351
20,2.226
20,2.726
20,2.601
20,0.428
20,0.178
20,0.303
8,3.254
8,3.004
20,2.476
10,1.447
2,2.146
2,2.771
2,2.396
2,2.021
2,2.521
2,2.271
2,2.646
10,1.322
10,1.072
13,2.936
13,2.522
13,2.897
13,2.272
18,1.93
18,1.18
18,1.555
18,1.055
18,1.68
18,1.43
14,0.569
14,0.944
14,0.694
15,0.784
15,0.534
15,0.659
15,0.909
3,1.437
3,1.562
3,1.687
3,1.312
3,1.187
3,1.812
3,1.062
3,1.937
6,0.203
6,0.328
6,0.453
4,0.006
14,1.921
16,3.003
13,2.107
13,2.232
13,2.482
13,2.357
13,2.982
13,2.732
13,2.607
20,0.145
20,2.316
20,2.066
7,1.124
7,1.374
7,1.874
7,1.249
7,1.749
7,1.624
7,1.999
7,1.499
8,3.969
1,0.809
1,0.684
1,0.934
1,0.559
9,0.294
9,0.419
20,0.968
6,0.17
3,1.652
3,1.027
3,1.402
3,1.152
3,1.277
3,1.902
3,1.527
3,1.777
13,1.684
13,1.184
16,3.093
16,3.718
17,2.493
17,2.118
17,2.243
17,2.368
16,0.146
13,2.572
13,2.072
13,2.197
13,2.322
13,2.447
13,2.947
19,0.778
4,0.4
4,0.525
4,0.775
4,0.65
4,0.9
4,0.275
7,1.089
7,1.589
7,1.464
7,1.214
7,1.839
7,1.339
22,1.008
22,1.258
22,1.633
14,3.241
14,3.366
11,1.526
11,1.026
11,1.151
11,1.276
11,1.401
11,1.776
11,1.651
11,1.901
5,1.862
5,1.487
5,1.362
5,1.237
6,3.207
5,1.612
5,1.112
2,0.171
5,1.737
5,1.987
6,3.582
5,0.586
5,0.711
5,0.836
5,0.961
21,2.321
21,2.446
21,2.071
21,2.696
9,3.849
9,3.974
9,3.099
9,3.349
9,3.224
16,0.238
16,0.363
16,0.613
16,0.738
16,0.488
16,3.183
4,1.016
4,1.266
4,1.141
4,1.391
4,1.516
4,1.766
4,1.641
4,1.891
7,0.282
7,0.407
13,2.037
13,2.537
13,2.787
1,1.015
1,1.14
1,1.265
1,1.64
1,1.39
1,1.515
1,1.765
1,1.89
6,1.329
6,1.829
6,1.954
10,3.035
10,3.785
10,3.16
10,3.41
22,0.381
22,0.256
22,0.881
22,0.131
2,0.763
2,0.138
2,0.388
2,0.888
2,0.263
2,0.638
2,0.513
5,1.202
5,1.327
5,1.577
5,1.452
5,1.077
16,0.205
9,3.064
9,3.314
9,3.189
9,1.925
7,1.444
7,1.694
7,1.944
7,1.819
9,1.636
13,4.195
19,2.059
19,2.434
19,2.309
19,2.559
19,2.684
20,1.709
20,1.209
20,1.084
17,0.143
20,1.459
20,1.584
14,0.976
14,0.351
14,0.476
14,0.601
14,0.851
14,0.726
2,2.822
18,1.999
18,1.335
18,1.21
18,1.46
18,1.835
18,1.085
18,1.71
18,1.585
18,1.96
13,0.955
18,0.538
8,0.808
8,0.683
8,0.558
18,0.788
18,0.913
18,0.663
3,0.168
6,0.958
6,0.708
6,0.833
6,0.583
16,2.361
16,2.236
16,2.736
16,2.611
16,2.111
16,2.986
17,0.36
17,0.735
11,3.598
17,0.485
17,0.61
17,0.235
17,0.985
17,0.86
7,3.052
8,2.202
8,2.077
8,2.327
8,2.452
8,2.702
8,2.577
8,2.952
22,1.71
12,1.153
12,1.528
10,1.047
1,0.064
1,0.189
1,0.439
1,0.314
10,1.297
10,1.672
10,1.547
10,1.922
10,1.797
15,2.633
21,0.922
21,0.547
21,0.797
21,0.672
12,0.341
12,0.466
5,3.2
5,3.45
5,3.075
2,1.735
2,1.235
2,1.485
2,1.11
2,1.86
2,1.985
2,1.36
2,1.61
3,0.135
3,0.26
3,0.885
1,0.11
16,2.076
16,2.201
16,2.326
16,2.951
16,2.451
16,2.576
16,2.701
4,3.354
4,3.479
