CHR,P
18,1.34
6,1.01
20,0.178
20,0.303
20,0.428
10,1.447
10,1.072
10,1.322
2,2.021
18,1.18
18,1.805
15,0.534
15,0.659
15,0.909
3,1.187
3,1.062
6,0.328
6,0.203
6,0.453
20,0.145
20,2.191
7,1.249
1,0.684
1,0.809
1,0.559
1,0.934
9,0.294
9,0.419
3,1.027
3,1.277
17,2.118
16,0.146
4,0.775
4,0.275
4,0.65
4,0.9
4,0.525
11,1.151
11,1.651
5,1.862
5,1.487
5,1.362
5,1.112
2,0.171
5,0.961
5,0.711
5,0.586
5,0.836
23,0.044
16,0.488
16,0.613
16,0.738
16,0.238
16,0.363
4,1.516
4,1.641
4,1.266
7,0.407
7,0.282
1,1.14
1,1.39
1,1.765
1,1.015
23,0.09
23,0.215
2,0.263
2,0.138
5,1.077
5,1.702
2,0.888
2,0.638
5,1.327
2,0.763
2,0.388
2,0.513
5,1.202
23,0.307
23,0.182
23,0.432
20,1.209
19,2.309
17,0.143
14,0.601
14,0.351
14,0.476
14,0.726
23,0.103
18,0.913
18,0.663
3,0.168
6,0.833
6,0.583
6,0.708
6,0.958
17,0.485
17,0.61
20,1.424
17,0.235
17,0.985
20,1.174
1,0.439
1,0.314
21,0.672
21,0.547
12,0.341
12,0.466
2,1.61
3,0.26
3,0.635
3,0.885
3,0.51
3,0.76
2,1.985
2,1.485
3,0.385
1,0.11
22,0.733
22,0.483
1,0.156
21,1.663
15,0.473
15,0.348
15,0.598
15,0.973
15,0.848
1,0.077
19,0.535
22,1.599
10,0.454
10,0.329
1,0.123
1,0.373
1,0.498
1,0.748
21,1.253
21,1.003
13,0.013
14,2.064
14,2.689
17,1.957
11,0.349
11,0.474
11,0.724
11,0.599
11,0.974
5,0.685
5,0.56
5,0.935
13,0.338
4,0.589
4,0.839
4,0.964
18,0.418
18,0.293
15,1.445
23,1.053
23,1.553
23,1.678
20,0.657
11,0.408
11,0.283
12,1.622
12,1.997
12,1.497
12,0.596
12,0.471
12,0.721
12,0.346
15,1.035
15,1.66
12,0.846
6,0.557
6,0.682
6,0.932
6,0.807
8,1.15
8,1.025
7,0.327
7,0.202
7,0.452
21,0.144
9,0.523
9,0.398
12,1.212
9,0.273
9,0.773
9,0.898
12,1.462
5,2.523
16,1.399
16,1.524
19,0.29
19,0.415
7,0.169
10,0.834
10,0.584
10,0.709
21,0.861
21,0.236
21,0.611
5,0.042
14,0.771
14,0.646
14,0.896
14,0.521
14,0.396
5,0.19
5,0.44
16,0.342
16,0.467
7,0.261
7,0.386
10,1.2
13,0.593
13,0.968
7,0.511
7,0.636
7,0.886
5,0.111
17,0.405
17,0.28
17,0.53
14,1.137
14,1.012
17,0.655
14,1.262
8,0.199
8,0.324
5,0.157
5,2.078
18,1.199
9,1.37
3,0.68
3,0.93
6,1.369
3,0.555
3,0.805
23,0.911
23,0.661
23,0.536
20,0.287
20,0.412
8,0.166
18,1.039
15,0.518
15,0.393
3,1.046
3,1.421
3,1.171
6,0.312
6,0.437
17,0.464
17,0.339
11,1.904
11,1.279
11,1.529
7,1.108
7,1.233
6,0.108
1,0.543
1,0.793
1,0.668
1,0.918
3,1.011
3,1.511
22,0.462
22,0.337
4,0.259
4,0.884
7,1.573
4,0.509
7,1.073
4,0.634
4,0.759
1,1.159
1,1.784
5,1.096
5,1.471
5,1.221
2,0.03
2,0.155
16,0.597
16,0.347
16,0.472
4,1.0
4,1.625
4,0.226
2,0.076
11,0.453
11,0.203
11,0.328
2,0.622
2,0.872
2,0.372
2,0.122
5,1.061
2,0.497
2,0.747
2,0.997
5,1.311
2,0.043
23,0.291
23,0.416
20,1.193
14,0.585
14,0.96
14,0.71
2,1.238
2,1.113
2,0.089
2,0.214
2,1.863
2,1.363
18,0.522
18,0.397
18,0.897
17,0.469
17,0.844
20,1.158
17,0.344
20,1.033
17,0.594
3,0.073
21,0.531
21,0.281
21,0.406
12,0.325
12,0.2
3,0.369
3,0.744
3,0.994
3,0.244
3,0.619
3,0.869
3,0.494
17,1.585
17,1.085
22,0.842
7,0.681
7,0.806
7,0.556
7,0.931
10,0.221
12,0.167
15,0.832
15,0.707
3,0.211
19,0.894
19,0.644
19,0.519
19,0.394
19,0.269
19,0.769
22,1.583
22,1.333
13,1.129
13,1.754
13,1.004
13,0.23
10,0.438
10,0.313
1,0.607
1,0.732
1,0.482
1,0.357
1,0.982
8,0.028
10,0.109
5,0.919
5,0.669
5,0.544
5,0.794
6,2.139
13,0.197
13,0.322
13,0.447
4,0.698
4,0.823
4,0.573
4,0.948
23,1.197
8,0.553
8,0.928
8,0.678
8,0.803
13,0.164
20,0.391
20,0.516
20,0.766
8,1.169
8,1.544
8,1.294
12,1.356
12,1.231
9,0.165
6,0.916
6,0.666
6,0.541
6,0.791
8,1.134
8,1.384
18,0.836
18,0.711
9,0.257
9,0.507
12,1.946
9,0.632
9,0.757
9,0.382
7,0.107
16,1.258
16,1.008
16,0.234
4,2.036
10,0.818
10,0.568
10,0.693
21,0.345
21,0.47
21,0.845
21,0.72
9,0.224
14,0.38
14,0.755
7,0.074
14,0.255
14,0.505
14,0.63
5,2.097
5,0.174
5,0.299
5,0.424
16,0.201
16,0.326
7,0.37
7,0.245
10,1.434
7,0.62
7,0.745
10,1.184
7,0.12
13,0.952
10,1.059
7,0.495
13,0.577
10,1.559
11,0.682
11,0.557
14,1.496
11,0.807
14,0.222
14,1.621
5,0.141
18,1.058
18,1.683
9,1.854
9,1.104
9,1.229
8,0.104
23,0.52
23,0.77
23,0.27
14,0.439
8,0.15
18,1.273
15,0.877
15,0.627
15,0.752
15,0.502
15,0.252
15,0.127
3,1.405
3,1.03
6,0.296
6,0.421
17,0.448
17,0.198
17,0.323
11,1.388
11,1.013
7,1.342
8,0.242
8,0.617
8,0.492
8,0.742
8,0.367
8,0.867
1,0.277
1,0.527
1,0.652
1,0.902
1,0.402
1,0.777
12,0.554
12,0.679
15,0.094
15,0.219
22,0.321
22,0.196
22,0.446
4,0.493
4,0.368
7,1.557
4,0.618
7,1.307
4,0.243
4,0.743
4,0.993
7,1.807
1,1.518
1,1.643
1,1.018
1,1.268
5,1.205
5,1.83
22,0.163
16,0.831
16,0.581
16,0.706
4,1.484
9,0.571
9,0.696
9,0.946
20,0.686
15,2.074
11,0.312
11,0.062
11,0.437
20,0.936
2,0.356
2,0.731
2,0.606
5,1.67
2,0.856
2,0.481
5,1.545
13,0.801
13,0.676
11,0.108
13,0.926
4,0.302
4,0.177
4,0.427
13,0.551
20,1.302
14,0.569
14,0.944
2,1.097
2,1.347
18,0.256
18,0.756
11,0.075
18,0.631
18,0.506
23,2.288
17,0.828
20,1.017
20,1.392
21,0.765
21,0.39
21,0.14
18,0.223
21,0.64
12,0.184
12,0.059
12,0.434
12,0.309
3,0.603
3,0.853
3,0.478
3,0.728
3,0.353
17,1.569
17,1.194
19,0.161
12,0.105
7,0.665
7,0.54
10,0.205
8,2.51
21,1.006
21,1.506
21,0.232
14,2.317
15,0.941
15,0.816
15,0.566
15,0.691
5,3.008
19,0.253
19,0.128
12,0.072
19,0.753
19,0.378
19,0.503
19,0.628
13,1.238
13,1.738
10,0.422
10,0.297
1,0.716
1,0.591
1,0.841
1,0.966
5,0.403
5,0.653
5,0.278
5,0.903
5,0.778
5,0.528
16,0.805
16,0.68
19,1.744
16,0.555
19,0.22
16,0.93
13,0.181
13,0.306
13,0.431
23,1.306
23,1.056
20,0.158
8,0.537
8,0.662
8,0.912
20,0.056
20,0.079
15,1.288
15,1.913
23,1.521
23,1.021
20,0.875
20,0.25
20,-0.0
20,0.125
20,0.375
20,0.625
20,0.5
8,1.028
11,2.299
12,1.34
12,1.715
6,0.275
6,0.4
6,0.525
6,0.775
6,0.9
20,0.092
20,0.217
11,2.639
18,0.57
9,0.366
9,0.241
12,1.805
12,1.18
12,1.555
9,0.491
9,0.616
12,1.055
9,0.741
12,1.43
16,1.242
22,0.55
16,0.218
16,0.093
16,1.742
10,1.453
10,1.953
10,1.578
20,2.123
21,0.579
21,0.829
9,1.982
9,1.107
9,1.607
5,0.408
5,0.283
23,0.116
16,0.06
16,0.435
16,0.185
16,0.31
7,0.979
7,0.854
7,0.479
7,0.354
7,0.729
7,0.604
10,1.418
10,1.168
10,1.043
6,1.747
6,1.247
6,1.497
23,0.162
16,0.106
11,0.791
11,0.541
14,1.73
14,1.23
11,0.916
14,1.105
11,0.666
2,2.633
2,0.335
2,0.46
23,0.083
16,0.152
18,1.542
19,0.692
18,1.667
23,0.254
23,0.129
23,0.379
23,0.629
17,0.09
17,0.215
20,2.553
14,0.423
14,0.298
5,0.717
5,0.842
5,0.967
5,0.592
23,0.05
18,1.507
18,1.757
18,1.132
15,0.611
15,0.236
15,0.361
15,0.736
15,0.486
3,1.264
3,1.139
3,1.014
17,0.182
17,0.307
7,1.076
8,0.601
8,0.476
8,0.351
8,0.726
7,1.701
1,0.261
1,0.511
1,0.386
1,0.136
1,0.636
1,0.886
12,0.538
12,0.663
12,0.788
12,0.913
3,0.332
3,0.457
20,0.689
20,0.939
20,0.564
22,0.305
22,0.43
22,0.18
1,1.002
1,1.127
1,1.752
15,0.295
5,1.064
5,1.314
16,0.69
16,0.815
16,0.565
4,1.093
10,0.401
10,0.276
10,0.651
10,0.526
4,1.218
4,1.593
10,0.776
10,0.901
11,0.296
11,0.421
2,0.59
2,0.84
5,1.029
5,1.779
2,0.965
5,1.279
2,0.715
13,0.785
13,0.66
4,0.286
4,0.411
23,2.307
20,1.036
2,1.456
2,1.331
2,1.081
18,0.365
18,0.24
18,0.49
18,0.865
18,0.74
18,0.99
11,0.98
11,0.48
11,0.605
11,0.355
11,0.73
20,1.251
11,0.855
21,0.374
21,0.749
21,0.124
18,0.207
21,0.499
12,0.418
3,0.712
3,0.837
3,0.587
21,0.045
17,1.178
17,1.678
17,1.428
7,0.399
7,0.649
7,0.774
7,0.274
7,0.524
21,0.216
21,0.091
14,2.676
14,2.301
19,0.487
19,0.612
19,0.237
22,1.301
1,0.825
1,0.7
1,0.95
1,0.575
21,0.183
21,0.308
21,0.433
23,0.924
23,0.674
23,0.549
14,0.343
14,0.468
5,0.262
5,0.512
5,0.387
5,0.887
5,0.137
5,0.637
16,0.539
16,0.789
19,1.353
19,1.728
19,0.204
7,0.458
13,0.29
7,0.333
13,0.415
23,1.165
23,1.915
23,1.54
8,0.896
8,0.271
8,0.646
8,0.396
8,0.521
5,0.229
8,0.771
6,0.167
23,1.005
23,1.255
20,0.609
20,0.484
8,1.137
8,1.887
8,1.012
12,1.449
15,0.34
6,0.634
6,0.259
6,0.884
6,0.759
6,0.509
6,0.384
17,0.536
17,0.786
17,0.661
9,0.475
9,0.35
9,0.6
12,1.039
9,0.85
12,1.289
12,1.414
9,0.975
5,2.475
16,1.476
22,0.909
22,0.659
22,0.784
16,1.226
10,1.187
10,1.062
4,0.331
4,0.456
21,0.563
14,1.374
9,1.341
2,0.227
16,0.294
16,0.419
7,0.963
7,0.838
7,0.713
7,0.588
10,1.027
10,1.152
4,2.094
10,1.527
6,1.356
6,1.106
6,1.231
23,0.146
11,0.525
11,0.275
11,0.65
11,0.4
11,0.775
14,1.089
2,0.194
2,0.444
2,0.319
18,1.151
23,0.488
23,0.363
23,0.988
23,0.613
23,0.238
11,1.516
11,1.641
11,1.266
14,0.282
14,0.407
2,0.161
5,0.576
5,0.701
2,2.207
5,0.826
3,1.873
3,1.248
3,0.224
3,1.123
17,0.416
7,1.31
8,0.585
8,0.71
12,0.647
12,0.397
12,0.272
12,0.522
12,0.897
3,0.441
3,0.316
3,0.191
4,1.112
22,0.414
4,1.487
4,1.237
10,0.168
3,0.112
1,1.486
1,1.236
1,0.212
1,0.087
1,1.361
15,2.452
5,1.048
6,0.823
6,0.698
5,1.798
6,0.573
6,0.948
19,0.341
19,0.466
6,0.029
4,1.327
10,0.51
10,0.26
10,0.76
10,0.635
4,1.077
1,0.179
1,0.304
1,0.429
2,1.1
2,1.225
2,0.699
2,0.574
2,0.824
22,0.348
22,0.598
13,0.644
13,0.394
13,0.894
20,1.02
2,1.19
2,1.065
18,0.349
18,0.724
18,0.599
18,0.974
18,0.474
17,1.322
17,1.697
17,1.822
17,1.072
20,0.463
23,2.131
11,0.839
11,0.714
11,0.589
16,0.014
6,2.036
3,0.696
3,0.571
22,1.32
13,1.366
18,0.283
9,0.329
9,0.454
19,0.971
19,0.721
19,0.471
19,0.346
19,0.846
4,0.935
19,0.596
7,0.225
5,0.075
21,0.417
23,0.658
23,0.533
23,0.783
9,0.171
12,0.586
12,0.836
15,1.275
12,0.961
15,1.025
14,0.202
14,0.327
12,0.711
5,0.871
5,0.121
5,0.371
5,0.746
5,0.246
5,0.496
5,0.621
16,0.398
16,0.523
16,0.773
16,0.273
19,1.337
16,0.648
16,0.898
7,0.192
7,0.317
7,0.442
23,1.024
23,1.399
2,0.798
8,0.755
8,0.13
8,0.38
8,0.505
2,0.923
5,0.088
8,0.255
5,0.213
2,0.673
8,0.63
3,2.268
23,0.467
23,0.342
20,0.843
20,0.968
20,0.593
7,2.221
8,0.222
6,0.072
12,1.683
13,0.833
12,1.058
13,0.583
12,1.558
12,1.183
15,0.199
15,0.324
6,0.743
6,0.618
6,0.493
6,0.993
6,0.368
6,0.868
6,0.243
16,1.245
17,0.395
17,0.77
17,0.52
17,0.645
16,1.995
4,2.148
8,0.314
8,0.439
10,0.805
10,0.68
10,0.555
9,1.235
9,1.61
9,1.11
9,0.709
9,0.584
12,1.523
12,1.023
9,0.834
12,1.148
3,0.545
3,0.67
3,0.795
6,1.484
6,0.21
6,1.859
22,0.518
22,0.893
22,0.768
4,2.113
10,1.796
10,1.046
4,0.44
4,0.315
14,1.108
9,1.075
4,0.111
4,0.157
7,0.697
7,0.822
7,0.947
10,1.511
10,1.011
7,0.572
10,1.136
10,1.386
11,0.509
11,0.259
11,0.884
11,0.384
11,0.634
14,1.573
4,0.078
14,1.323
2,0.178
2,0.303
2,0.428
18,1.76
18,1.135
4,0.749
4,0.124
4,0.249
4,0.624
7,1.063
4,0.499
4,0.374
23,0.472
11,1.0
11,1.5
20,2.021
2,0.145
18,0.203
18,0.453
18,0.328
3,1.732
3,1.107
17,2.448
8,0.819
8,0.694
21,0.337
21,0.462
12,0.756
12,0.256
12,0.131
12,0.881
12,0.631
3,0.3
3,0.425
3,0.175
4,1.096
4,1.221
4,1.471
1,1.595
1,1.345
1,1.22
23,2.345
9,0.808
9,0.683
12,0.223
10,0.073
3,0.142
5,1.407
5,1.907
8,0.952
19,0.2
19,0.45
19,0.325
4,1.061
10,0.369
10,0.994
10,0.244
10,0.619
10,0.494
4,1.436
10,0.869
1,0.413
1,0.288
14,0.556
2,1.209
2,1.959
19,0.167
22,0.582
22,0.707
22,0.832
13,0.628
13,0.378
13,0.878
13,0.753
13,0.128
20,1.754
20,1.254
20,1.504
20,0.23
2,1.174
2,1.049
2,1.299
15,0.028
13,1.619
13,1.244
13,0.22
7,0.648
7,0.898
17,1.181
20,0.197
20,0.447
20,0.322
11,0.948
11,0.573
11,0.823
11,0.698
21,1.493
11,0.029
15,0.678
15,0.928
15,0.803
15,0.553
17,1.271
9,0.313
9,0.188
9,0.438
6,2.11
6,2.36
19,1.231
16,0.165
9,0.109
19,0.955
19,0.705
19,0.83
4,0.544
4,0.669
4,0.794
4,0.919
7,0.209
9,0.155
12,0.57
12,0.945
15,1.259
12,0.82
15,1.634
14,0.311
14,0.436
14,0.061
15,1.134
5,0.355
5,0.48
5,0.98
5,0.73
5,0.605
16,0.257
16,0.757
16,0.382
14,0.107
7,0.176
7,0.301
7,0.426
23,1.133
23,0.234
11,2.036
2,0.657
2,0.782
2,0.907
2,0.532
11,0.764
14,0.074
23,0.201
23,0.451
17,0.162
14,0.87
14,0.745
14,0.12
14,0.245
14,0.37
14,0.495
14,0.62
20,0.577
8,1.23
8,1.73
8,0.206
18,0.557
18,0.682
12,1.042
13,0.567
15,0.183
15,0.308
15,0.433
6,0.852
6,0.352
6,0.602
6,0.977
6,0.477
17,0.129
17,0.254
17,0.379
15,0.104
8,0.298
8,0.423
10,0.789
10,0.664
10,0.539
10,0.914
1,0.458
1,0.333
9,1.219
3,0.654
3,0.529
6,1.843
3,0.279
3,0.904
6,1.593
3,0.779
3,0.404
22,0.252
22,0.127
22,0.377
4,2.097
10,1.03
10,1.155
18,1.388
9,1.309
15,0.492
15,0.367
15,0.242
15,0.742
14,1.092
15,0.617
14,1.717
9,1.934
9,1.059
19,0.679
19,0.804
22,0.219
4,0.141
11,0.743
11,0.368
11,0.493
11,0.243
11,0.993
11,0.618
2,0.287
2,0.412
4,0.358
4,0.608
4,0.983
4,0.483
4,0.733
7,1.297
4,0.858
23,0.831
23,0.581
23,0.956
11,0.21
18,0.437
18,0.312
16,0.027
20,0.926
20,0.801
18,0.108
11,0.302
11,0.177
11,0.427
1,1.614
21,0.196
21,0.321
21,0.446
12,0.24
12,0.365
12,0.74
12,0.49
12,0.865
12,0.615
3,0.284
3,0.409
18,0.075
16,0.552
16,0.677
16,0.802
4,1.83
4,1.205
4,1.955
4,1.33
1,1.079
21,0.163
9,0.792
9,0.542
9,0.667
5,1.016
5,1.266
5,1.766
5,1.641
5,1.516
19,0.059
19,0.434
19,0.309
19,0.184
4,1.42
4,1.67
10,0.603
10,0.728
4,1.92
10,0.978
10,0.353
10,0.478
10,0.853
21,0.255
21,0.63
19,0.105
14,0.54
14,0.79
14,0.665
14,0.915
5,0.459
5,0.334
13,0.237
13,0.487
13,0.362
13,0.612
13,0.737
13,0.987
17,0.549
17,0.924
20,1.238
17,0.674
20,0.214
20,0.089
8,0.343
2,1.283
2,1.408
2,1.033
2,1.158
13,1.103
13,1.728
13,0.204
13,1.353
17,1.54
20,0.306
20,0.181
20,0.431
21,1.227
21,1.102
15,0.537
15,0.662
6,0.331
6,0.456
20,0.148
17,1.63
22,1.163
22,1.288
1,0.562
1,0.812
1,0.687
21,1.067
18,2.174
15,1.028
15,1.653
9,0.297
9,0.422
6,2.969
4,0.778
4,0.278
4,0.528
4,0.403
4,0.653
5,0.714
5,0.589
5,0.964
5,0.839
16,0.491
16,0.366
19,1.68
16,0.241
16,0.866
16,0.741
19,1.18
7,0.41
7,0.285
23,1.242
23,0.218
23,0.093
11,2.02
8,1.249
2,0.641
2,0.516
2,0.266
2,0.391
2,0.766
16,1.107
16,1.857
16,1.482
23,0.037
23,0.31
23,0.06
23,0.185
23,0.435
17,0.146
14,0.479
14,0.979
14,0.604
14,0.729
8,1.214
2,0.233
8,1.089
8,1.339
23,0.106
18,0.666
18,0.916
12,1.651
12,1.151
12,1.526
6,1.487
6,0.961
6,0.586
6,0.711
6,0.836
17,0.738
17,0.238
17,0.363
17,0.488
17,0.613
8,0.282
8,0.407
1,0.317
1,0.442
1,0.192
21,0.675
21,0.925
21,0.55
3,0.513
3,0.638
5,2.802
3,0.263
3,0.888
3,0.763
3,0.138
3,0.388
5,2.302
6,1.202
17,0.205
22,0.236
22,0.486
10,1.139
10,1.264
4,0.627
1,0.159
20,2.059
1,0.057
14,1.076
15,0.351
9,1.418
15,0.976
15,0.476
9,1.668
9,1.043
15,0.851
14,1.701
15,0.726
19,0.913
19,0.538
19,0.663
10,0.332
10,0.457
1,0.251
1,0.626
1,0.126
1,0.501
1,0.876
1,0.376
1,0.751
2,2.319
13,0.341
13,0.466
4,0.592
4,0.967
7,1.156
4,0.842
4,0.717
7,1.031
3,1.11
3,1.985
23,0.565
23,0.69
11,1.343
18,0.421
18,0.296
20,0.91
20,0.66
20,0.535
17,2.291
11,0.286
11,0.411
2,0.83
2,0.705
2,0.58
5,1.394
5,1.519
1,1.348
1,1.473
12,0.349
12,0.724
12,0.849
12,0.474
12,0.974
6,0.56
6,0.935
4,1.564
7,0.455
7,0.33
1,1.188
9,0.526
9,0.276
9,0.401
9,0.651
9,0.776
19,0.293
19,0.418
10,0.587
10,0.712
10,0.962
10,0.837
21,0.489
21,0.864
21,0.614
21,0.739
21,0.239
12,0.283
12,0.408
8,2.535
14,0.399
14,0.274
14,0.524
2,1.677
2,1.427
5,0.443
5,0.318
5,0.193
7,0.514
13,0.846
7,0.764
7,0.139
7,0.264
13,0.346
7,0.389
13,0.971
7,0.889
13,0.721
8,0.202
8,0.327
8,0.452
5,0.16
2,1.142
2,1.017
2,1.517
5,0.058
13,1.212
13,1.337
3,0.683
3,0.558
3,0.808
23,0.539
23,0.914
23,0.664
20,0.29
20,0.415
8,0.169
6,0.042
15,0.646
15,0.271
6,0.315
6,0.44
17,0.467
17,0.342
8,0.261
8,0.761
8,0.386
8,0.636
8,0.511
8,0.886
6,0.111
1,0.546
1,0.671
1,0.796
15,1.262
6,0.157
22,0.465
22,0.34
4,0.262
4,0.637
4,0.512
4,0.387
4,0.137
3,2.13
2,0.056
16,0.725
16,0.475
19,1.039
19,1.289
19,1.164
16,0.6
16,0.35
4,0.229
23,1.101
23,1.976
11,0.456
11,0.331
8,1.358
8,1.233
8,1.483
2,0.125
2,-0.0
2,0.75
2,0.5
2,0.375
2,0.625
2,0.25
16,1.216
4,0.196
4,0.321
4,0.446
23,0.419
23,0.294
14,0.838
14,0.588
14,0.963
8,1.198
2,0.092
8,1.073
2,0.217
8,1.323
8,1.573
18,0.775
18,0.9
18,0.525
18,0.4
18,0.275
12,1.01
12,1.26
12,1.135
6,1.846
3,0.155
17,0.597
17,0.347
17,0.722
3,0.076
21,0.659
21,0.534
9,1.062
9,1.312
9,1.187
12,0.453
12,0.328
12,0.203
3,0.497
3,0.122
3,0.372
3,0.622
3,0.247
3,0.747
6,1.061
6,1.686
3,0.872
22,0.97
22,0.72
22,0.47
22,0.345
7,0.559
7,0.809
7,0.684
10,1.248
10,0.224
10,1.123
3,0.043
1,0.143
14,1.185
15,0.71
15,0.96
9,1.027
14,1.31
15,0.585
9,1.277
3,0.089
3,0.214
19,0.897
19,0.647
19,0.397
7,1.05
7,1.675
13,0.233
10,0.441
10,0.316
1,0.235
1,0.36
1,0.985
1,0.485
1,0.61
1,0.86
1,0.735
11,1.362
11,1.112
11,1.862
10,0.112
5,0.672
5,0.797
5,0.547
5,0.922
2,2.303
13,0.2
13,0.45
13,0.325
4,0.576
4,0.826
7,1.015
7,1.14
3,1.219
11,1.952
8,0.681
8,0.556
8,0.931
22,2.167
20,0.519
20,0.644
20,0.394
20,0.269
20,0.769
2,0.689
2,0.939
5,1.128
2,0.814
2,0.564
5,1.878
5,1.253
1,1.207
1,1.082
20,0.827
6,0.544
6,0.794
4,1.298
1,1.422
1,1.172
1,1.672
1,1.797
18,0.589
18,0.714
9,0.51
9,0.385
9,0.26
9,0.76
9,0.635
7,0.11
23,0.014
7,0.156
10,0.571
21,0.473
21,0.348
21,0.598
14,0.633
14,0.758
7,0.077
14,0.883
14,0.258
14,0.383
2,1.286
2,1.036
2,1.161
5,0.177
5,0.302
5,0.427
16,0.454
13,1.231
13,1.356
7,0.123
7,0.498
7,0.373
13,0.58
13,0.705
7,0.623
7,0.748
13,0.83
11,0.935
11,0.56
7,0.044
5,0.144
2,1.001
2,1.501
2,1.376
19,0.586
19,0.711
22,1.025
19,0.961
13,1.321
13,1.196
8,0.107
23,0.898
23,0.773
23,0.648
23,0.398
23,0.273
17,1.258
17,0.234
14,0.317
14,0.442
14,0.192
21,1.195
21,1.07
15,0.38
15,0.505
8,0.074
15,0.63
15,0.255
6,0.299
6,0.174
6,0.424
17,0.326
17,0.201
17,0.451
8,0.245
8,0.745
8,0.62
8,0.995
8,0.37
8,0.87
8,0.495
8,0.12
1,0.28
1,0.655
1,0.53
1,0.905
1,0.78
1,0.405
12,0.682
12,0.557
12,0.932
12,0.807
15,0.222
14,2.471
15,1.621
3,2.899
6,0.141
6,2.562
19,1.808
19,1.683
22,0.199
22,0.324
22,0.449
23,1.495
16,0.584
16,0.709
16,0.834
10,0.67
4,0.213
10,0.92
4,0.088
10,0.545
10,0.795
11,0.042
23,1.085
9,0.699
9,0.949
9,0.574
12,1.388
9,0.824
11,0.315
11,2.113
8,1.092
8,1.842
8,1.717
2,0.734
2,0.484
2,0.609
2,0.859
2,0.359
16,1.825
13,0.679
11,0.111
4,0.18
4,0.305
4,0.43
1,2.102
11,0.157
14,0.697
14,0.822
14,0.572
8,1.307
8,1.557
18,0.884
18,0.259
11,0.078
18,0.384
18,0.759
18,0.634
18,0.509
6,1.205
6,1.08
17,0.581
17,0.956
21,0.643
18,1.0
21,0.893
18,1.5
21,0.518
9,1.296
12,0.437
12,0.312
3,0.731
3,0.356
6,1.045
3,0.481
3,0.856
6,1.67
12,0.108
7,0.543
7,0.918
10,1.482
10,1.107
7,0.668
7,0.793
9,1.386
15,0.569
15,0.819
9,1.011
9,1.636
3,1.597
3,1.097
19,0.256
19,0.381
12,0.075
7,1.034
10,0.175
10,0.425
10,0.3
1,0.719
1,0.344
1,0.469
1,0.594
1,0.969
1,0.844
21,0.202
21,0.452
21,0.327
11,1.221
11,1.096
11,1.471
5,0.531
5,0.406
5,0.281
5,0.781
5,0.906
2,2.787
5,0.656
16,0.808
19,0.223
13,0.059
13,0.184
13,0.434
10,0.142
13,0.309
20,0.161
11,1.311
13,0.105
11,1.061
8,0.79
8,0.54
8,0.665
15,2.317
4,1.176
4,1.301
4,1.426
20,0.503
20,0.378
13,0.072
20,0.253
17,2.384
20,0.128
20,0.628
20,0.753
1,1.316
1,1.816
1,1.066
1,1.941
1,1.566
6,0.278
6,0.778
6,0.403
6,0.903
6,0.653
22,0.028
20,0.095
20,0.22
9,0.073
18,0.573
18,0.948
9,0.369
9,0.744
9,0.994
9,0.494
9,0.244
9,0.869
9,0.619
18,0.029
16,0.221
21,0.707
21,0.832
21,0.582
20,1.1
9,0.211
2,1.27
2,1.02
2,1.145
5,0.286
5,0.411
16,0.313
16,0.438
7,0.607
7,0.482
7,0.357
7,0.732
7,0.982
23,0.165
16,0.109
11,0.919
11,0.544
11,0.794
2,0.463
2,0.338
16,0.155
19,0.57
19,0.82
19,0.945
22,1.509
13,1.305
23,0.507
23,0.382
23,0.757
23,0.132
17,1.617
17,0.218
17,0.093
14,0.301
14,0.426
14,0.176
5,0.47
5,0.345
5,0.595
5,0.97
15,0.364
15,0.239
15,0.489
15,0.739
15,0.614
15,0.864
6,0.408
6,0.283
17,0.06
17,0.185
17,0.435
17,0.31
8,0.604
8,0.354
8,0.729
8,0.479
8,0.979
1,0.389
1,0.639
1,0.264
1,0.764
1,0.139
1,0.889
1,0.514
17,0.106
12,0.541
12,0.916
12,0.791
12,0.666
15,1.23
15,1.105
3,2.008
3,0.46
3,0.335
19,1.042
19,1.542
20,0.942
22,0.183
22,0.433
22,0.308
1,0.231
22,0.104
15,0.298
15,0.173
15,0.423
16,1.094
16,1.219
16,0.568
16,0.693
19,1.007
19,1.382
10,0.279
10,0.404
10,0.779
10,0.529
1,0.323
1,0.448
1,0.198
11,0.299
11,0.424
11,0.174
8,1.451
8,1.326
8,1.076
8,1.201
2,0.593
2,0.718
2,0.843
16,1.059
16,1.184
13,0.788
13,0.913
13,0.538
4,0.414
4,0.289
1,2.586
11,0.141
18,0.243
18,0.368
18,0.743
18,0.493
18,0.868
6,1.064
6,1.439
6,1.314
11,0.858
11,0.483
11,0.358
11,0.733
17,0.815
17,0.69
17,0.565
11,0.983
18,0.21
15,3.658
12,0.296
2,2.091
12,0.421
3,0.715
3,0.59
6,1.279
3,0.965
3,0.84
6,1.904
23,0.004
7,0.277
7,0.777
10,1.091
7,0.527
7,0.402
10,1.341
7,0.652
23,0.027
21,0.094
21,0.219
3,1.456
3,1.331
21,0.015
19,0.99
19,0.24
19,0.49
19,0.74
19,0.615
19,0.365
7,1.768
7,1.268
7,1.018
7,1.518
10,0.284
1,0.953
1,0.578
1,0.828
1,0.703
21,0.186
21,0.311
21,0.436
23,0.552
